"","title","artist","top_peak","streak","entries","avgpos","sdpos","artist_clean","danceability","energy","song_key","loudness","song_mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration","time_signature","len","cat"
"122","All Day Long","Chance The Rapper Featuring John Legend",94,1,7,94,0,"Chance The Rapper",0.767,0.884,2,-3.674,"1",-1.82635091399767,-3.57555076880693,0,-2.2730262907525,0.717,123.01,208238,"4",17,"short"
"123","All Eyez","The Game Featuring Jeremih",79,5,7,88.6,7.38918128076447,"The Game",0.419,0.655,0,-6.679,"1",-1.39836694235416,-2.86295116232017,0,-2.34132592131048,0.353,76.835,215297,"3",8,"medium"
"124","All Girls Are The Same","Juice WRLD",41,20,7,60.45,12.9710940392682,"Juice WRLD",0.671,0.529,0,-7.226,"1",-1.18090753139494,-2.56524940247054,0.000335,-2.45806999583444,0.203,161.989,165820,"4",10,"long"
"125","All I Ask","Adele",77,1,7,77,0,"Adele",0.591,0.28,4,-5.494,"1",-3.56489347433295,-0.117658043468232,0,-2.0874737133771,0.348,141.916,271800,"4",5,"short"
"126","All I Got","Rod Wave",71,1,7,71,0,"Rod Wave",0.424,0.511,1,-9.609,"1",-0.748659890490204,-0.879476758751439,0,-0.349557476169868,0.705,77.057,193455,"1",8,"short"
"127","All I Know","The Weeknd Featuring Future",46,2,6,65.9230769230769,19.1983573015225,"The Weeknd",0.467,0.417,8,-10.614,"0",-2.60369018577797,-0.865122445299756,0.000202,-2.28278246569787,0.171,120.021,321027,"4",10,"medium"
"128","All I Know So Far","P!nk",74,5,7,90,8.91462776762407,"P!nk",0.578,0.639,4,-5.749,"1",-3.28608457456165,-2.83702058239917,0,-2.36021420583068,0.296,108.045,277413,"4",4,"medium"
"129","All I Want","Olivia Rodrigo",90,2,7,95,5.18874521662771,"Olivia Rodrigo",0.376,0.43,0,-6.585,"0",-3.41732676359204,-2.40572585191356,0,-2.39470038190185,0.129,77.599,177323,"3",14,"medium"
"130","All I Want For Christmas Is You","Mariah Carey",1,51,0,12.1038461538462,11.3174952810107,"Mariah Carey",0.336,0.627,7,-7.463,"1",-3.25969781938846,-1.80788885115794,0,-2.64789627828246,0.35,150.273,241107,"4",12,"long"
"131","All In","Lil Baby",45,8,7,83.125,19.4777845482768,"Lil Baby",0.836,0.649,11,-6.442,"1",-1.10262031006565,-2.63666020501554,0,-2.36127408934273,0.294,95.084,156032,"4",8,"medium"
"132","All In","YoungBoy Never Broke Again",67,3,7,84.6666666666667,13.1313873346777,"YoungBoy Never Broke Again",0.511,0.654,8,-6.133,"1",-1.15836229307388,-2.93746336543002,0,-1.15201306539522,0.279,154.868,156663,"4",26,"medium"
"133","All In My Head (Flex)","Fifth Harmony Featuring Fetty Wap",24,18,7,49.2520325203252,23.0720871368715,"Fifth Harmony",0.689,0.791,0,-5.194,"0",-2.93746336543002,-3.77226106305299,0,-2.94503915923847,0.755,95.04,210573,"4",13,"long"
"134","All Mine","Kanye West",11,9,7,64,28.0684646832957,"Kanye West",0.925,0.31,11,-6.531,"0",-1.23443201181064,-2.09557092360972,0,-2.37408109469912,0.291,121.927,145507,"4",10,"medium"
"135","All My Friends","21 Savage",67,2,7,82,15.5662356498831,"21 Savage",0.713,0.62,0,-4.513,"1",-3.16533505794017,-1.76609172247948,1.16e-06,-2.13707065451647,0.206,130.09,211785,"4",9,"medium"
"136","All Night Parking (Interlude)","Adele With Erroll Garner",53,1,7,53,0,"Adele With Erroll Garner",0.734,0.497,8,-9.666,"1",-1.79576749062559,-0.400477566597125,2.35e-05,-1.63989711991881,0.307,127.989,161829,"3",24,"short"
"137","All Of You","Stephanie Beatriz, Olga Merediz, John Leguizamo, Adassa, Maluma & Encanto Cast",71,7,7,80.1428571428571,8.0363756341608,"Stephanie Beatriz",0.515,0.467,11,-10.623,"1",-3.00780485478826,-0.457284856837961,0,-2.23492644452023,0.346,114.532,278440,"4",17,"medium"
"138","All On Me","Devin Dawson",52,20,7,79.1240875912409,12.8883470255535,"Devin Dawson",0.634,0.668,5,-5.488,"1",-3.53701710480469,-1.96611285637283,0,-1.53247687129797,0.635,80.989,224627,"4",12,"long"
"139","All The Good Girls Go To Hell","Billie Eilish",46,7,7,76.8571428571429,14.0044635741609,"Billie Eilish",0.726,0.444,8,-8.922,"0",-0.988861424708991,-1.2623083813389,0.143,-1.73160554640831,0.569,185.044,168840,"4",13,"medium"
"140","All The Pretty Girls","Kenny Chesney",63,14,7,77.1428571428571,11.8373861701056,"Kenny Chesney",0.612,0.848,6,-3.736,"1",-3.30225743380725,-4.6929091002961,0,-1.00512194558077,0.719,120.996,212893,"4",13,"long"
"141","All The Stars","Kendrick Lamar & SZA",7,21,7,29.6190476190476,15.9392396534651,"Kendrick Lamar",0.698,0.633,8,-4.946,"1",-2.81842325858358,-2.80511191394534,0.000194,-2.37946613733,0.552,96.924,232187,"4",14,"long"
"142","All The Way Up","Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",27,20,7,51.956204379562,19.2525279520939,"Fat Joe",0.536,0.721,10,-6.44,"0",-0.951917909517306,-2.78062089393705,0,-0.193584749072665,0.393,117.139,191942,"5",7,"long"
"143","All Time Low","Jon Bellion",16,22,7,34.8169934640523,15.9284741350104,"Jon Bellion",0.617,0.567,0,-4.188,"1",-2.49132721759092,-2.84043938914796,0,-2.37193517112884,0.505,90.246,217603,"4",11,"long"
"144","All To Myself","Dan + Shay",31,20,7,62.05,19.5648065330649,"Dan + Shay",0.646,0.781,1,-4.616,"1",-3.46413718143603,-1.57021719928082,0,-2.07944154167984,0.565,94.975,169920,"4",10,"long"
"145","All Too Well (Taylor's Version)","Taylor Swift",1,15,7,60.2,29.7781540989105,"Taylor Swift",0.631,0.518,0,-8.771,"1",-3.49660756646681,-1.29462717259407,0,-2.43041846450393,0.205,93.023,613027,"4",12,"long"
"146","All We Know","The Chainsmokers Featuring Phoebe Ryan",18,16,7,69.1981981981982,21.9196133923354,"The Chainsmokers",0.662,0.586,0,-8.821,"1",-3.48349262438899,-2.33304430047875,0.00272,-2.16282315061889,0.296,90,194080,"4",16,"long"
"147","Allergic","Post Malone",37,2,7,57.5,21.2738553881736,"Post Malone",0.665,0.741,0,-3.694,"1",-2.54211212355878,-1.87080267656851,3.02e-05,-1.06421086195078,0.57,144.968,156893,"4",11,"medium"
"148","Almost Like Praying","Lin-Manuel Miranda Featuring Artists For Puerto Rico",20,1,7,20,0,"Lin-Manuel Miranda",0.471,0.791,5,-3.373,"0",-1.43548460531066,-3.92207334128165,0,-1.46101790731583,0.507,188.36,200457,"4",18,"short"
"149","Almost Maybes","Jordan Davis",43,23,7,74.1739130434783,16.7113603640575,"Jordan Davis",0.582,0.868,11,-3.927,"1",-2.95267278409354,-1.9241486572738,0,-2.2730262907525,0.555,90.105,179153,"4",12,"long"
"150","Almost Slipped","Meek Mill",73,1,7,73,0,"Meek Mill",0.49,0.651,8,-6.24,"1",-1.38230233985035,-1.40242374304977,0,-1.45671682541644,0.46,164.213,246793,"4",9,"short"
"151","Alone","Marshmello",28,11,7,77.9090909090909,20.7327492135547,"Marshmello",0.631,0.953,2,-3.739,"1",-3.37260992481024,-3.72554343848553,0.0155,-2.22562405185792,0.422,141.99,273803,"4",10,"medium"
"152","Alone Again","The Weeknd",21,1,7,21,0,"The Weeknd",0.218,0.652,4,-7.953,"0",-2.74731091505551,-3.41124771751566,0.111,-1.76026080216868,0.0599,65.375,250053,"4",10,"short"
"153","Alotta Cake","Gunna",46,2,7,67.5,22.3116044314991,"Gunna",0.895,0.543,11,-6.766,"0",-1.21066179247673,-1.70925824771631,0,-2.12026353620009,0.555,120.078,193987,"4",5,"medium"
"154","Already Dead","Juice WRLD",20,7,7,69.5714285714286,25.3245598842968,"Juice WRLD",0.744,0.495,1,-6.311,"1",-2.75829141753896,-3.83506196429202,0,-2.1982250776698,0.128,83.51,231221,"4",10,"medium"
"155","Already Won","Rod Wave Featuring Lil Durk",60,1,7,60,0,"Rod Wave",0.321,0.525,7,-9.891,"0",-2.03255795578099,-2.70605219843954,0,-1.98777435315401,0.152,75.774,212064,"4",8,"short"
"156","Always Been You","Jessie Murph",95,1,7,95,0,"Jessie Murph",0.655,0.572,3,-7.666,"0",-2.92807362508018,-0.436955775199535,1.81e-06,-2.55876849838646,0.403,137.12,131825,"4",12,"short"
"157","Always Do","The Kid LAROI",83,1,7,83,0,"The Kid LAROI",0.762,0.426,8,-6.865,"1",-2.1803674602698,-3.11903048989848,0,-2.45573627248822,0.582,167.827,151705,"4",13,"short"
"158","Always Forever","Bryson Tiller",83,1,7,83,0,"Bryson Tiller",0.605,0.489,10,-7.234,"0",-1.74869997976761,-1.78379129957888,2.36e-06,-1.67664666212755,0.326,147.341,170053,"4",13,"short"
"159","Always Remember Us This Way","Lady Gaga",41,9,7,66.5555555555556,18.7992602615084,"Lady Gaga",0.553,0.502,0,-5.972,"1",-3.19662521593338,-1.20731170559145,0,-0.269187489815617,0.296,129.976,210200,"4",9,"medium"
"160","AM","Nio Garcia X J Balvin X Bad Bunny",41,10,7,76,17.0871593453316,"Nio Garcia",0.743,0.655,6,-5.015,"0",-1.83885107676191,-2.17155683058764,0,-2.57177258280966,0.785,172.031,261335,"4",10,"medium"
"161","Am I Dreaming","Lil Nas X Featuring Miley Cyrus",97,1,7,97,0,"Lil Nas X",0.629,0.445,3,-6.999,"1",-3.65738078705457,-0.261364764134408,2.92e-06,-1.04696905551627,0.209,94.103,183241,"4",9,"short"
"162","Am I The Only One","Aaron Lewis",14,2,7,53.5,40.9910872113589,"Aaron Lewis",0.617,0.627,1,-4.694,"1",-3.61562899237434,-0.236988958136263,1.72e-06,-2.20727491318972,0.351,112.096,269724,"4",11,"medium"
"163","amari","J. Cole",5,3,7,37,25.266578715766,"J. Cole",0.725,0.713,4,-6.173,"0",-1.67664666212755,-2.06356819252355,0,-0.482886255076749,0.207,65.988,148421,"4",7,"medium"
"164","American Country Love Song","Jake Owen",55,17,6,70.25,10.5202702891381,"Jake Owen",0.529,0.891,8,-4.36,"1",-3.14655516328857,-3.08565698108198,0,-2.36233509739982,0.329,104.031,199747,"4",9,"long"
"165","Amor Genuino","Ozuna",92,1,7,92,0,"Ozuna",0.434,0.314,10,-7.78,"0",-2.85249810546808,-0.24079848655293,0,-1.81400507817537,0.347,175.077,178160,"4",5,"short"
"166","Andrea","Bad Bunny & Buscabulla",51,2,7,61.9090909090909,15.1357493732854,"Bad Bunny",0.797,0.616,1,-10.229,"0",-0.980829253011726,-0.271808723295491,0.000293,-2.32380872944567,0.451,103.071,339612,"4",9,"medium"
"167","Another Day","Kid Cudi",64,1,7,64,0,"Kid Cudi",0.646,0.758,4,-7.75,"0",-2.64789627828246,-0.586986984731555,0.00316,-1.09362474715707,0.0642,172.995,199787,"4",8,"short"
"168","Antes","Anuel AA & Ozuna",100,1,7,100,0,"Anuel AA",0.817,0.737,6,-5.453,"0",-2.28278246569787,-3.07911388249304,1.57e-05,-2.3859667019331,0.67,93.985,206587,"4",8,"short"
"169","Antidote","Travis Scott",16,26,0,26.4556962025316,10.2567019595,"Travis Scott",0.713,0.526,1,-5.046,"1",-3.44201937618241,-4.87043866360297,0.000148,-2.0874737133771,0.131,131.05,262693,"4",12,"long"
"170","Antisocial","Ed Sheeran & Travis Scott",37,4,7,66.25,19.6197651664128,"Ed Sheeran",0.716,0.823,5,-5.313,"0",-3.00578260940749,-2.02495335639577,0,-1.01887732064926,0.91,151.957,161747,"4",10,"medium"
"171","Any Ol' Barstool","Jason Aldean",52,18,7,75.2222222222222,13.0971073990489,"Jason Aldean",0.536,0.722,4,-4.163,"1",-3.56136613381498,-1.16475209117265,0,-2.14558134418438,0.499,143.78,203293,"4",12,"long"
"172","Anybody","Young Thug Featuring Nicki Minaj",89,1,7,89,0,"Young Thug",0.901,0.472,11,-8.416,"0",-1.63989711991881,-3.26754099684948,0,-2.20727491318972,0.479,120,254947,"4",10,"short"
"173","Anyone","Demi Lovato",34,2,7,45,11.415239476581,"Demi Lovato",0.505,0.387,11,-6.338,"1",-3.26491976336961,-0.132389188045746,0,-2.1982250776698,0.314,127.126,227813,"4",11,"medium"
"174","Anyone","Justin Bieber",6,17,7,37.5882352941176,20.2230828697735,"Justin Bieber",0.686,0.538,2,-8.026,"1",-3.36679595494482,-1.70925824771631,3.13e-06,-2.1803674602698,0.584,115.884,190779,"4",13,"long"
"175","AP","Pop Smoke",64,2,7,81.5,18.160608258197,"Pop Smoke",0.751,0.744,1,-6.859,"1",-1.73160554640831,-1.88387475813586,0.000568,-1.37832619147071,0.634,148.014,171892,"4",9,"medium"
"176","Apes**t","The Carters",13,15,7,46.7333333333333,22.8289065519787,"The Carters",0.698,0.783,2,-6.503,"1",-1.32425897020044,-4.13516655674236,0,-1.73727128394399,0.378,160.034,264853,"4",11,"long"
"177","applying.pressure","J. Cole",13,2,7,42.5,30.6135967781035,"J. Cole",0.699,0.759,1,-5.302,"1",-1.1679623668029,-2.50838000597364,0,-1.16475209117265,0.404,83.092,177337,"4",7,"medium"
"178","Arcade","Duncan Laurence",30,24,7,65.0833333333333,20.2964309616356,"Duncan Laurence",0.45,0.329,9,-12.603,"0",-3.12129549652934,-0.20089294237939,0.00109,-2.00248050054371,0.266,71.884,183624,"3",15,"long"
"179","Argentina","Gunna",67,1,7,67,0,"Gunna",0.804,0.725,1,-9.463,"1",-2.4793222714941,-2.39470038190185,0,-2.64789627828246,0.356,139.967,149133,"4",5,"short"
"180","Armed And Dangerous","Juice WRLD",44,17,7,63.5882352941176,10.1367027072257,"Juice WRLD",0.736,0.67,10,-6.702,"1",-1.1679623668029,-1.68200860526894,0,-2.17155683058764,0.845,130.032,169999,"4",10,"long"
"181","Arms Around You","XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee",28,17,7,64.2941176470588,15.7045566858128,"XXXTENTACION",0.703,0.723,9,-5.45,"0",-3.18931702262666,-3.49991335460131,2.06e-06,-2.07147337203066,0.288,104.969,198903,"4",12,"long"
"182","As I Am","Justin Bieber Featuring Khalid",43,3,7,69,20.6131026291531,"Justin Bieber",0.595,0.543,11,-8.149,"1",-3.27016911925575,-2.06356819252355,0,-2.32790290097834,0.109,99.928,174406,"4",13,"medium"
"183","As It Was","Harry Styles",1,7,7,1.54347826086957,0.503610155185335,"Harry Styles",0.52,0.731,6,-5.338,"0",-2.8877751320489,-1.07294454191953,0.00101,-1.1679623668029,0.662,173.93,167303,"4",12,"medium"
"184","ASMR","21 Savage",95,1,7,95,0,"21 Savage",0.84,0.543,1,-7.738,"1",-0.742337424750717,-3.22137895508632,0,-2.14558134418438,0.161,170.067,171714,"4",9,"short"
"185","Astronaut In The Ocean","Masked Wolf",6,28,7,20.8571428571429,16.7325875817068,"Masked Wolf",0.778,0.695,4,-6.865,"0",-2.39360449138121,-1.74296930505862,0,-1.89711998488588,0.472,149.996,132780,"4",11,"long"
"186","Astronauts","Future & Juice WRLD",82,1,7,82,0,"Future",0.732,0.586,1,-7.868,"1",-1.46101790731583,-3.21388828335716,2.66e-06,-2.1119647333854,0.73,76.48,169920,"4",6,"short"
"187","Astrothunder","Travis Scott",48,1,7,48,0,"Travis Scott",0.7,0.46,4,-8.111,"0",-2.7165865321245,-1.95192822138088,4.81e-05,-2.1982250776698,0.286,151.901,142969,"4",12,"short"
"188","At Last","Sundance Head",89,1,7,89,0,"Sundance Head",0.254,0.531,2,-5.629,"1",-3.42344299060947,-1.45671682541644,0,-2.12863178587061,0.375,101.617,207853,"3",13,"short"
"189","At My Best","Machine Gun Kelly Featuring Hailee Steinfeld",60,8,7,80,13.3007176839857,"Machine Gun Kelly",0.524,0.772,7,-6.696,"0",-1.88387475813586,-5.90345366978527,0.000169,-1.4961092271271,0.237,169.855,199973,"4",17,"medium"
"190","At The Club","Jacquees X Dej Loaf",86,7,7,90.2857142857143,3.95811402901264,"Jacquees",0.795,0.668,7,-7.288,"0",-2.37515578582888,-2.0874737133771,0,-2.60504245102798,0.372,92.029,173054,"4",8,"medium"
"191","ATM","J. Cole",6,5,7,51.2,27.670115542181,"J. Cole",0.772,0.498,8,-7.661,"1",-0.432322562278047,-2.16282315061889,0,-2.41017030367398,0.351,81.817,216727,"4",7,"medium"
"192","Attention","Charlie Puth",5,40,7,25.1501831501831,16.9003178801946,"Charlie Puth",0.775,0.613,3,-4.586,"0",-2.91507437053654,-2.21640739675299,2.33e-05,-2.00991547903123,0.797,100.066,208787,"4",12,"long"
"193","August","Taylor Swift",23,2,7,48,25.9437260831385,"Taylor Swift",0.532,0.623,5,-9.208,"1",-3.40822199659912,-0.619896718820353,7.28e-05,-2.38054663446376,0.403,89.937,261923,"4",12,"medium"
"194","Auntie Diaries","Kendrick Lamar",47,1,4,47,0,"Kendrick Lamar",0.52,0.375,0,-13.409,"1",-1.02722229258144,-0.294371060602578,0.0122,-0.84629836005412,0.589,127.544,281070,"5",14,"short"
"195","Auto Pilot","Migos",85,1,7,85,0,"Migos",0.928,0.721,11,-5.774,"1",-1.89711998488588,-2.6394574096366,0,-1.49165487677772,0.254,129.997,287992,"4",5,"short"
"196","Avalanche","Migos",27,2,7,56.5,30.6135967781035,"Migos",0.917,0.623,1,-8.231,"1",-2.00248050054371,-2.31769873080409,0,-2.48530672980934,0.687,126.063,206272,"4",5,"medium"
"197","Awful Things","Lil Peep",79,1,7,79,0,"Lil Peep",0.368,0.796,1,-4.923,"0",-2.49738417129911,-4.15409456662788,0,-2.66786841146938,0.181,170.033,214427,"4",8,"short"
"198","Ay, Dios Mio!","Karol G",94,1,7,94,0,"Karol G",0.718,0.712,11,-4.366,"1",-1.74869997976761,-0.669430653942629,0.00121,-2.26336437984076,0.531,180.034,189653,"4",7,"short"
"199","Ay!","Machine Gun Kelly & Lil Wayne",82,2,7,85,3.11324712997662,"Machine Gun Kelly",0.742,0.617,2,-6.689,"1",-3.36679595494482,-2.99573227355399,5.92e-05,-2.64366794217294,0.491,147.002,124188,"4",17,"medium"
"200","B.E.D.","Jacquees",69,13,7,81.9230769230769,9.21982256906976,"Jacquees",0.739,0.536,1,-6.501,"1",-2.83531555214809,-5.6048425268013,0,-2.33510828469961,0.193,122.022,236147,"4",8,"long"
"201","B.I.T.C.H.","Megan Thee Stallion",31,10,7,72.4,17.8604899554653,"Megan Thee Stallion",0.742,0.731,11,-4.362,"0",-1.18417017702976,-2.46392824340281,0,-2.03255795578099,0.547,174.019,183143,"4",19,"medium"
"202","B.S.","Jhene Aiko Featuring H.E.R.",24,23,7,72.2608695652174,17.3120340150755,"Jhene Aiko",0.617,0.525,8,-10.426,"0",-2.12026353620009,-0.590590592234853,1.1e-06,-2.00248050054371,0.377,135.781,212867,"4",10,"long"
"203","Babe","Sugarland Featuring Taylor Swift",72,2,7,83.5,11.9341139982437,"Sugarland",0.584,0.743,4,-7.075,"1",-2.37408109469912,-2.9224818118144,2.83e-06,-2.1119647333854,0.746,167.844,224240,"4",9,"medium"
"204","Babe (Taylor's Version) (From The Vault)","Taylor Swift",69,1,7,69,0,"Taylor Swift",0.584,0.743,4,-7.075,"1",-2.37408109469912,-2.9224818118144,2.83e-06,-2.1119647333854,0.746,167.844,224240,"4",12,"short"
"205","Babushka Boi","A$AP Rocky",69,1,7,69,0,"A$AP Rocky",0.897,0.743,10,-5.446,"0",-1.50507789710986,-1.19072757757592,4.44e-05,-1.98777435315401,0.905,134.979,187105,"4",10,"short"
"206","Baby","Lil Baby & DaBaby",21,21,7,33.5238095238095,8.05489159075482,"Lil Baby",0.578,0.449,1,-6.349,"1",-1.25176346816228,-2.78385191451849,2.17e-06,-2.12863178587061,0.1,136.006,192956,"4",8,"long"
"207","Baby It's Cold Outside","Dean Martin",45,1,7,45,0,"Dean Martin",0.469,0.196,0,-16.093,"1",-2.86295116232017,-0.125563222975346,0,-2.97006452680541,0.537,130.036,143733,"3",11,"short"
"208","Baby Pluto","Lil Uzi Vert",6,4,7,51.25,37.2037682281025,"Lil Uzi Vert",0.772,0.634,10,-6.101,"0",-1.55116900431012,-2.00248050054371,0,-0.839329690738027,0.671,160.052,210261,"4",12,"medium"
"209","Baby Shark","Pinkfong",32,20,7,41.55,8.19310554168968,"Pinkfong",0.829,0.886,8,-1.746,"1",-2.18925640768704,-1.3509272172826,0,-2.88419089882108,0.777,115.056,80927,"4",8,"long"
"210","Baby Sitter","DaBaby Featuring Offset",59,20,7,78.55,12.2194119652698,"DaBaby",0.852,0.73,1,-5.803,"1",-2.84903789440319,-3.82126864215968,0,-1.09064411901893,0.394,92.506,157693,"4",6,"long"
"211","Baby, I'm Jealous","Bebe Rexha Featuring Doja Cat",58,1,7,58,0,"Bebe Rexha",0.666,0.405,11,-11.068,"0",-3.58271925828555,-0.162518929497775,0.000335,-1.84516024595517,0.38,95.027,118163,"4",10,"short"
"212","Bacc At It Again","Yella Beezy, Gucci Mane & Quavo",78,6,7,91.5,7.15081438309396,"Yella Beezy",0.95,0.624,8,-5.725,"0",-1.78379129957888,-6.67664355801875,1.23e-06,-2.63805782928218,0.86,135.985,228186,"4",11,"medium"
"213","Back In Blood","Pooh Shiesty Featuring Lil Durk",13,23,7,30.9130434782609,20.2294313144079,"Pooh Shiesty",0.759,0.538,8,-8.256,"0",-0.95711272639441,-1.89047544216721,0,-2.07147337203066,0.831,146.933,184490,"4",12,"long"
"214","Back On Road","Gucci Mane & Drake",81,1,6,81,0,"Gucci Mane",0.833,0.673,1,-6.981,"0",-1.1551826401565,-1.11169752821677,0,-1.99510039324608,0.753,148.019,149080,"4",10,"short"
"215","Back To Back","Drake",21,20,0,74,0,"Drake",0.893,0.48,1,-3.728,"0",-1.03282454813011,-4.76182399603347,0,-2.15416508787577,0.382,86.976,170638,"4",5,"long"
"216","Back To Sleep","Chris Brown",20,20,2,45.1278195488722,12.6163755623724,"Chris Brown",0.647,0.646,9,-5.483,"0",-1.41469383564159,-3.16060691674423,0,-2.42136862898401,0.721,92.981,201253,"4",11,"long"
"217","Back To The Basics","Future",58,1,7,58,0,"Future",0.765,0.46,3,-7.23,"0",-0.978166135592243,-0.816445396904439,4.11e-06,-2.53325691072905,0.418,119.919,177027,"5",6,"short"
"218","Back To The Streets","Saweetie Featuring Jhene Aiko",58,13,7,77.1538461538462,12.7304735679769,"Saweetie",0.865,0.792,4,-4.207,"1",-2.69266909906391,-1.78379129957888,1.46e-05,-2.23492644452023,0.562,101.985,189496,"4",8,"long"
"219","Back To You","Louis Tomlinson Featuring Bebe Rexha & Digital Farm Animals",40,10,7,65.6,12.638106627594,"Louis Tomlinson",0.683,0.53,5,-4.918,"0",-1.95192822138088,-1.57503648571677,0,-0.931404369684203,0.645,75.016,190428,"4",15,"medium"
"220","Back To You","Selena Gomez",18,26,7,29.5769230769231,9.57448931948105,"Selena Gomez",0.601,0.724,6,-4.856,"1",-3.02413174807569,-2.35915544448244,1.68e-06,-2.12026353620009,0.508,102.061,207905,"4",12,"long"
"221","Back Up","DeJ Loaf Featuring Big Sean",47,18,0,65.7647058823529,15.3994652313567,"DeJ Loaf",0.816,0.535,9,-8.302,"1",-1.08470938349912,-1.9173226922034,4.53e-06,-1.73727128394399,0.435,80.012,241267,"4",8,"long"
"222","Backdoor","Lil Durk",62,4,7,81,13.9443337755679,"Lil Durk",0.625,0.552,4,-7.593,"0",-1.1239300966524,-2.1982250776698,3.61e-06,-1.22417551164346,0.239,81.142,200000,"4",8,"medium"
"223","Backin' It Up","Pardison Fontaine Featuring Cardi B",40,20,7,63.25,17.0222558506387,"Pardison Fontaine",0.796,0.68,10,-4.853,"0",-1.04128722204884,-2.4236234213711,0,-1.31676829847128,0.565,164.932,190466,"4",17,"long"
"224","Backroad Song","Granger Smith",49,16,0,68.7777777777778,14.3609131904764,"Granger Smith",0.488,0.833,11,-6.571,"1",-3.13040717688059,-3.34670919637809,0.0172,-1.07880966137193,0.751,174.006,236787,"4",13,"long"
